Customer_id,Date,Name,City,Product name,Category,Quantity,Price per product,Total bill
7494,2026-09-14,Waida Mannan,Bangalore,spoon,home_kichen,4,766,3064
22768,2026-08-31,Widisha Lall,Hyderabad,pent,cloth,1,1906,1906
11450,2026-08-19,Elijah Naidu,Bombay,powder,beauty_product,3,2874,8622
26394,2026-05-04,David Saha,junagath,lipstick,beauty_product,4,2559,10236
24312,2026-06-26,Warhi Wason,Jamnagar,Dish set,home_kichen,5,449,2245
25163,2026-05-09,Ekaja Mani,Gandhinahagr,t shirt,cloth,5,1973,9865
34935,2026-02-04,Henry Nath,Ahemdabad,blush,beauty_product,2,2998,5996
20459,2026-09-22,Wyatt Chander,Bangalore,spoon,home_kichen,2,589,1178
40960,2026-09-24,Forum Ravi,Surat,blush,beauty_product,2,2882,5764
31450,2025-11-06,Aadhya Mangal,surendranagar,lipstick,beauty_product,2,2907,5814
29052,2026-06-09,Osha Dhaliwal,Surat,AC,electric,3,49981,149943
8411,2025-11-15,Falan Ramachandran,Ahemdabad,washingmachine,electric,4,50120,200480
31073,2026-06-07,Bhavika Arya,Gandhinahagr,Dish set,home_kichen,2,875,1750
46325,2026-01-23,George Kadakia,Gandhinahagr,mobile,electric,5,50271,251355
38813,2026-02-28,Inaya Rai,junagath,t shirt,cloth,3,1843,5529
32699,2026-04-10,Tarak Tata,surendranagar,washingmachine,electric,5,49966,249830
26677,2026-07-15,Utkarsh Wason,surendranagar,bowl,home_kichen,2,941,1882
32027,2026-08-21,Yagnesh Chhabra,junagath,short top,cloth,4,1486,5944
16494,2026-06-20,Samuel Basak,Bombay,cooler,electric,2,50475,100950
41567,2026-06-19,Warjas Parekh,Surat,shirt,cloth,5,1549,7745
25297,2026-07-13,Qarin Puri,Hyderabad,pent,cloth,4,1803,7212
17698,2026-01-14,Rayaan Kannan,surendranagar,cooler,electric,4,50436,201744
10523,2025-11-30,Raghav Keer,Surat,blush,beauty_product,1,2729,2729
10397,2025-12-15,Timothy Kota,Kolkata,blush,beauty_product,3,2586,7758
49217,2026-08-24,Panini Bora,Bangalore,Dish set,home_kichen,4,776,3104
28607,2026-10-27,Mahika Kalla,Gandhinahagr,TV,electric,3,50374,151122
7565,2026-01-02,Bachittar Jha,surendranagar,blush,beauty_product,3,2720,8160
29983,2025-12-11,Faras Bedi,Kolkata,tablet,electric,2,50254,100508
15376,2026-06-15,Urvi Subramanian,Gandhinahagr,t shirt,cloth,2,1605,3210
2542,2026-10-01,Ranbir Narain,Bangalore,shirt,cloth,1,1634,1634
23527,2026-01-30,Bhavani Yogi,Hyderabad,spoon,home_kichen,2,845,1690
28492,2026-02-12,Timothy Hans,Bombay,powder,beauty_product,5,2672,13360
34303,2026-02-09,Udyati Mand,Kolkata,fridge,electric,1,50049,50049
1078,2026-04-22,Priya Nair,Surat,crockery,home_kichen,1,651,651
21867,2025-11-20,Hemangini Prabhu,Rajkot,pent,cloth,2,1749,3498
8561,2026-05-29,Yashawini Jayaraman,Bangalore,pent,cloth,4,1849,7396
20585,2026-10-22,Hiral Garg,surendranagar,tablet,electric,2,50343,100686
1820,2026-06-11,Niharika Mahal,Bombay,kurti,cloth,3,1788,5364
17342,2026-05-26,Oscar Grewal,Surat,pent,cloth,2,1996,3992
3643,2026-07-07,Abhiram Thakkar,Surat,suit,cloth,1,1565,1565
39834,2025-12-08,Ucchal Aggarwal,Gandhinahagr,cooler,electric,5,50120,250600
9137,2026-01-16,Aarna Gaba,junagath,AC,electric,4,50183,200732
18178,2026-09-23,Devika Balay,Ahemdabad,kurti,cloth,3,1422,4266
27781,2026-08-15,Hitesh Tiwari,Kolkata,washingmachine,electric,3,50302,150906
38975,2026-01-24,Jackson Oza,Ahemdabad,pent,cloth,3,1901,5703
29739,2025-11-16,Urishilla Prabhu,Bangalore,laptop,electric,1,50458,50458
21539,2026-10-25,Faraj Comar,Gandhinahagr,tube light,electric,2,50362,100724
3472,2026-10-20,Manan Bhandari,Surat,short top,cloth,5,1655,8275
26648,2026-04-09,Chanakya Gala,surendranagar,spoon,home_kichen,2,511,1022
18671,2026-09-02,Sneha Kadakia,Kolkata,washingmachine,electric,1,50062,50062
14640,2026-10-28,Darika Sachar,Bombay,AC,electric,1,50335,50335
42802,2026-10-27,Advaith Badal,Kolkata,washingmachine,electric,5,50279,251395
12661,2026-02-08,Shravya Badal,junagath,spoon,home_kichen,5,625,3125
43839,2026-04-05,Tripti Vyas,Surat,short top,cloth,3,1729,5187
26779,2026-06-21,Abha Palla,Gandhinahagr,blush,beauty_product,4,2807,11228
11835,2026-09-05,Manya Dada,Jamnagar,foundation,beauty_product,1,2895,2895
36296,2026-05-24,Nitesh Ranganathan,Jamnagar,blush,beauty_product,5,2550,12750
14473,2026-08-05,Yauvani Tella,Gandhinahagr,lipstick,beauty_product,3,2497,7491
19361,2026-08-11,Nirja Kari,Bombay,cooler,electric,5,50270,251350
28361,2026-06-18,Bakhshi Dass,surendranagar,blush,beauty_product,5,2492,12460
14713,2026-03-23,Daniel Parmar,junagath,powder,beauty_product,3,2762,8286
38216,2026-08-04,Daniel Singh,surendranagar,pent,cloth,3,1851,5553
5355,2026-03-06,Gopal Bail,Bombay,shirt,cloth,5,1413,7065
46862,2026-03-02,Chanchal Gola,Ahemdabad,lipstick,beauty_product,3,2656,7968
49143,2026-01-29,Ekapad Suresh,Kolkata,short top,cloth,4,1784,7136
31352,2026-04-27,Arin Reddy,Hyderabad,t shirt,cloth,5,1721,8605
18029,2026-09-05,Tanmayi Baria,Bombay,Dish set,home_kichen,5,850,4250
44693,2026-06-26,Nidhi Ram,Jamnagar,Dish set,home_kichen,1,708,708
5357,2025-12-07,Fitan Naidu,Ahemdabad,pent,cloth,3,1666,4998
8173,2026-05-17,Hamsini Krishnamurthy,Gandhinahagr,spoon,home_kichen,3,774,2322
24036,2026-10-15,Sanaya Parikh,Bangalore,lipstick,beauty_product,3,2768,8304
13188,2026-04-30,Jason Narain,Jamnagar,bowl,home_kichen,2,767,1534
6047,2026-06-24,Akshay Tata,Hyderabad,TV,electric,5,50467,252335
31591,2025-11-11,Banjeet Dhar,Gandhinahagr,spoon,home_kichen,2,779,1558
24890,2026-10-29,Omkaar Sankaran,Bangalore,powder,beauty_product,4,2926,11704
37237,2026-02-09,Sanaya Chacko,Jamnagar,shirt,cloth,5,1843,9215
3654,2025-11-13,Jagdish Modi,Jamnagar,kurti,cloth,2,1777,3554
25277,2026-04-17,Shivansh Dyal,Surat,tube light,electric,2,50101,100202
11997,2026-06-10,Chakradhar Parmar,surendranagar,t shirt,cloth,3,1773,5319
19236,2026-01-31,Anjali Gopal,junagath,shirt,cloth,1,1827,1827
24269,2026-06-15,Aachal Chatterjee,Bangalore,kurti,cloth,3,1571,4713
27035,2026-01-02,Rajata Kakar,Jamnagar,crockery,home_kichen,3,882,2646
19380,2025-12-06,Darika Tank,Bombay,foundation,beauty_product,5,2985,14925
40944,2026-05-29,Isha Khanna,Rajkot,powder,beauty_product,1,2763,2763
13762,2026-05-11,Neha Biswas,Bombay,powder,beauty_product,5,2612,13060
29962,2025-12-25,Chaaya Prabhakar,Gandhinahagr,crockery,home_kichen,1,584,584
47762,2026-08-13,Rachana Kala,surendranagar,powder,beauty_product,2,2453,4906
29476,2026-09-02,Naveen Raj,Ahemdabad,pent,cloth,2,1621,3242
22307,2026-06-16,Imaran Salvi,Jamnagar,bowl,home_kichen,3,469,1407
2550,2025-11-04,Tejas Mander,Jamnagar,foundation,beauty_product,1,2951,2951
43753,2026-10-24,Hemangini Sahota,surendranagar,kurti,cloth,2,1842,3684
34827,2026-10-06,Suhani Sachdev,Gandhinahagr,crockery,home_kichen,4,867,3468
16682,2025-12-23,Andrew Dube,Bangalore,mobile,electric,5,50089,250445
13705,2026-02-03,Upkaar Talwar,junagath,blush,beauty_product,3,2477,7431
31073,2026-07-11,Bhavika Arya,Gandhinahagr,lipstick,beauty_product,2,2843,5686
40186,2025-11-10,Gaurika Ratta,Bombay,spoon,home_kichen,4,486,1944
11986,2025-11-30,Gautami Deshpande,Hyderabad,t shirt,cloth,2,1668,3336
29461,2026-08-14,Waida Gokhale,surendranagar,foundation,beauty_product,1,2695,2695
30616,2026-01-22,Xiti Kari,surendranagar,short top,cloth,3,1995,5985
24895,2026-03-23,Omisha Chawla,Kolkata,blush,beauty_product,3,2830,8490
37294,2026-02-24,Amara Grewal,Hyderabad,blush,beauty_product,3,2573,7719
21985,2026-03-24,Avni Loke,Rajkot,powder,beauty_product,4,2998,11992
30419,2025-12-16,Theodore Badami,Bombay,foundation,beauty_product,4,2640,10560
8563,2026-03-02,Tristan Vig,Jamnagar,pent,cloth,5,1739,8695
44500,2026-04-26,Vrishti Madan,junagath,short top,cloth,5,1733,8665
36637,2026-06-11,Amara Dani,Rajkot,laptop,electric,5,49968,249840
21829,2026-02-15,Chakradhar Halder,Bombay,laptop,electric,1,50498,50498
42843,2026-01-03,Idika Pal,Jamnagar,tube light,electric,1,50119,50119
23125,2026-06-02,Zashil Edwin,Jamnagar,washingmachine,electric,4,50102,200408
23191,2026-01-09,Utkarsh Deshpande,Gandhinahagr,cooler,electric,5,50268,251340
7588,2026-05-12,Ishani Sanghvi,Rajkot,laptop,electric,5,50488,252440
12166,2026-04-02,Lipika Das,Rajkot,spoon,home_kichen,2,833,1666
24382,2026-04-23,Eshana Borde,junagath,crockery,home_kichen,1,650,650
2319,2026-04-15,Bahadurjit Master,Surat,bowl,home_kichen,3,534,1602
22818,2025-12-19,Eiravati Ganesh,surendranagar,lipstick,beauty_product,1,2598,2598
11768,2025-11-21,Lopa Bhardwaj,Jamnagar,powder,beauty_product,4,2695,10780
36171,2026-03-16,Varsha Oza,Surat,blush,beauty_product,1,2474,2474
15980,2026-09-19,Champak Prashad,junagath,pent,cloth,2,1422,2844
15641,2026-05-17,Neelima Srinivas,Hyderabad,lipstick,beauty_product,4,2717,10868
2116,2026-08-25,Krishna Goswami,Hyderabad,kurti,cloth,5,1545,7725
47758,2026-10-20,Robert Patla,surendranagar,AC,electric,1,50204,50204
26424,2026-10-10,Barkha Batta,Gandhinahagr,shirt,cloth,5,1515,7575
33464,2025-11-02,Karan Chaudhuri,Jamnagar,cooler,electric,4,50100,200400
14904,2026-10-26,Ojas More,Gandhinahagr,blush,beauty_product,5,2940,14700
3857,2026-03-10,Vihaan Grover,Hyderabad,short top,cloth,1,1433,1433
31988,2026-06-07,Jyoti Mitter,Ahemdabad,powder,beauty_product,2,2939,5878
22262,2026-10-08,Liam Tak,Gandhinahagr,fridge,electric,3,49977,149931
20539,2026-03-26,Aditya Cherian,Rajkot,bowl,home_kichen,3,611,1833
28825,2025-12-01,Yashasvi Patil,Rajkot,shirt,cloth,3,1421,4263
6390,2026-10-31,Warinder Dayal,Ahemdabad,kurti,cloth,2,1468,2936
26472,2026-05-23,Harita Nayak,Gandhinahagr,short top,cloth,3,1931,5793
27582,2026-01-19,Zayyan Ben,Jamnagar,spoon,home_kichen,1,917,917
27717,2026-10-08,Vasatika Talwar,Ahemdabad,lipstick,beauty_product,4,2629,10516
47495,2026-08-05,Gavin Sunder,junagath,kurti,cloth,3,1602,4806
2407,2025-12-17,Ubika Raju,Ahemdabad,fan,electric,4,50147,200588
24471,2026-02-26,Jhalak Sura,Ahemdabad,t shirt,cloth,5,1417,7085
44489,2026-09-16,Adweta Biswas,Ahemdabad,blush,beauty_product,5,2552,12760
7901,2026-05-18,Fariq Gola,Bangalore,crockery,home_kichen,2,456,912
9120,2025-12-31,Saumya Sundaram,Surat,kurti,cloth,1,1466,1466
31791,2025-11-16,Jai Deol,Bombay,shirt,cloth,5,1785,8925
42710,2025-11-22,Hemangini Bahl,Ahemdabad,tablet,electric,2,50047,100094
31050,2025-12-08,Chatresh Bhalla,surendranagar,bowl,home_kichen,4,588,2352
5334,2026-06-05,Vedant Ray,Surat,blush,beauty_product,1,2444,2444
7622,2026-02-12,Ayush Tak,junagath,Dish set,home_kichen,5,628,3140
26387,2026-05-26,Anirudh Buch,Ahemdabad,blush,beauty_product,2,2434,4868
36210,2026-10-07,Yasti Raman,Gandhinahagr,mobile,electric,1,49922,49922
33794,2026-04-27,Advay Handa,Bangalore,shirt,cloth,3,1941,5823
7941,2026-08-01,Warhi Kunda,Jamnagar,bowl,home_kichen,3,526,1578
35450,2026-01-12,Chanakya Badami,Bangalore,spoon,home_kichen,2,857,1714
22390,2026-07-25,Gopal Kumar,junagath,blush,beauty_product,2,2405,4810
35365,2026-01-10,Ria Kapoor,Bangalore,shirt,cloth,4,1601,6404
19661,2026-05-27,Girish Gill,surendranagar,tablet,electric,3,50394,151182
30449,2025-11-26,Ucchal Borra,Hyderabad,spoon,home_kichen,1,665,665
35151,2026-06-16,Kevin Mangat,Surat,spoon,home_kichen,5,644,3220
32271,2026-10-13,Eesha Mammen,Bangalore,pent,cloth,4,1621,6484
42829,2026-03-26,Neel Din,Bangalore,crockery,home_kichen,3,962,2886
33743,2026-03-06,Mugdha Goyal,surendranagar,fridge,electric,2,50066,100132
29901,2026-07-20,Guneet Kata,Rajkot,foundation,beauty_product,5,2905,14525
10427,2026-06-22,Luke Mutti,Kolkata,kurti,cloth,5,1755,8775
20891,2026-01-01,Jagat Goda,Bombay,washingmachine,electric,1,50020,50020
12448,2026-06-12,Devansh Sharaf,Gandhinahagr,foundation,beauty_product,3,2947,8841
16249,2026-09-10,Raghav Lal,Bangalore,TV,electric,2,50188,100376
46914,2026-04-21,Zinal Yadav,Surat,washingmachine,electric,4,49920,199680
36169,2026-07-13,Lakshmi Samra,Bombay,spoon,home_kichen,3,525,1575
1862,2026-09-19,Anika Sathe,Kolkata,fridge,electric,3,49909,149727
29432,2026-08-16,Triveni Bhatnagar,Gandhinahagr,tube light,electric,5,50161,250805
15753,2026-04-28,Geetika Dhar,Bombay,pent,cloth,3,1433,4299
17787,2025-12-13,Anika Singhal,Surat,t shirt,cloth,3,1927,5781
32982,2026-09-06,Deepa Gulati,Bangalore,Dish set,home_kichen,3,632,1896
26629,2026-04-06,Charvi Shanker,Surat,short top,cloth,5,1682,8410
1061,2026-04-11,Ronith Sarna,Jamnagar,crockery,home_kichen,2,928,1856
12310,2026-05-27,Ayushman Ramaswamy,Jamnagar,washingmachine,electric,1,49939,49939
21135,2026-01-16,Rachita Viswanathan,Hyderabad,tablet,electric,5,50351,251755
25416,2026-02-25,Tanveer Bandi,Kolkata,spoon,home_kichen,2,959,1918
47050,2026-07-29,Manbir Gopal,Gandhinahagr,bowl,home_kichen,3,597,1791
44184,2026-03-20,Laksh Sood,Gandhinahagr,pent,cloth,3,1598,4794
13218,2026-07-16,Lila Dyal,Kolkata,suit,cloth,2,1534,3068
47458,2025-11-19,Priya Pau,junagath,laptop,electric,5,50281,251405
5215,2026-03-08,Shravya Chhabra,Gandhinahagr,cooler,electric,2,50156,100312
16843,2026-09-12,Turvi Raj,Bangalore,mobile,electric,4,50458,201832
36507,2026-06-26,Gopal Kuruvilla,Bombay,pent,cloth,1,1941,1941
14239,2026-10-15,Ronith Saha,Bangalore,shirt,cloth,2,1529,3058
45270,2026-04-25,Radhika Krishnan,Bombay,shirt,cloth,5,1424,7120
2460,2026-05-28,Warjas Mani,Bangalore,lipstick,beauty_product,1,2960,2960
9419,2026-07-16,Jagdish Banerjee,surendranagar,bowl,home_kichen,1,622,622
15617,2025-12-03,Udant Guha,Ahemdabad,bowl,home_kichen,5,849,4245
31407,2026-02-25,Jai Bhatt,surendranagar,Dish set,home_kichen,4,408,1632
13048,2026-07-27,Vasudha Saran,Surat,lipstick,beauty_product,3,2923,8769
49253,2026-08-10,Ekapad Hari,Jamnagar,cooler,electric,4,50036,200144
17325,2026-05-15,Harinakshi Modi,Hyderabad,tube light,electric,2,50107,100214
27130,2026-06-02,Damyanti Basak,Bangalore,Dish set,home_kichen,5,625,3125
24678,2026-10-05,Alexander Sarma,Bangalore,AC,electric,4,49943,199772
15403,2026-03-22,Dhruv Choudhury,surendranagar,laptop,electric,5,49957,249785
8765,2026-07-27,Jalsa Dhawan,Rajkot,t shirt,cloth,4,1420,5680
36510,2026-01-13,Harish Dugar,Bangalore,cooler,electric,2,49972,99944
34356,2026-05-15,Dalbir Sarma,Bombay,suit,cloth,2,1703,3406
20126,2026-07-21,Abha Bir,surendranagar,Dish set,home_kichen,1,847,847
31131,2026-09-17,Charan Nadkarni,Kolkata,lipstick,beauty_product,5,2417,12085
20629,2026-07-05,Atharv Dyal,Rajkot,Dish set,home_kichen,3,542,1626
13895,2026-06-13,Aashi Palan,Hyderabad,crockery,home_kichen,4,686,2744
43284,2025-11-21,Chavvi Kant,Ahemdabad,crockery,home_kichen,4,625,2500
29962,2026-04-18,Chaaya Prabhakar,Gandhinahagr,bowl,home_kichen,1,672,672
22888,2026-10-09,Warhi Narain,Hyderabad,blush,beauty_product,2,2905,5810
21316,2026-03-25,Lipika Borra,Surat,AC,electric,2,50316,100632
48234,2026-07-16,Nitara Contractor,junagath,blush,beauty_product,2,2951,5902
35729,2026-05-30,Kai Narayanan,junagath,shirt,cloth,1,1810,1810
47747,2026-01-09,Fariq Vasa,Hyderabad,Dish set,home_kichen,5,830,4150
15718,2026-10-27,Odika Kant,Ahemdabad,crockery,home_kichen,2,840,1680
23787,2026-04-11,Chaaya Brar,junagath,blush,beauty_product,3,2847,8541
1950,2026-06-21,Oviya Nath,Gandhinahagr,foundation,beauty_product,2,2714,5428
4885,2026-06-12,Unni Sandhu,Hyderabad,bowl,home_kichen,3,919,2757
36318,2025-11-13,Chaitanya Das,Gandhinahagr,bowl,home_kichen,2,960,1920
30579,2026-09-03,Vyanjana Pathak,Kolkata,washingmachine,electric,4,50157,200628
40645,2026-02-04,Yashoda Bahl,Kolkata,kurti,cloth,4,1567,6268
39560,2026-07-11,Saksham Kapadia,Ahemdabad,bowl,home_kichen,5,686,3430
12068,2026-09-13,Ekalinga Madan,Hyderabad,blush,beauty_product,2,2984,5968
21511,2025-12-07,Ishani Sule,Rajkot,tablet,electric,2,49926,99852
1709,2026-01-26,Deepa Subramaniam,junagath,lipstick,beauty_product,4,2425,9700
26421,2026-04-30,Liam Rajan,Surat,spoon,home_kichen,5,655,3275
50852,2026-08-27,Matthew Buch,surendranagar,AC,electric,4,49988,199952
1664,2025-11-14,Yauvani Wali,Ahemdabad,laptop,electric,1,50140,50140
30012,2025-11-09,Hemangini Pathak,Gandhinahagr,tablet,electric,2,50499,100998
24868,2026-02-23,Xalak Khanna,Rajkot,powder,beauty_product,2,2510,5020
37317,2026-02-25,Sai Chahal,Bangalore,spoon,home_kichen,2,982,1964
49637,2026-06-20,Kamala Nagi,Gandhinahagr,Dish set,home_kichen,2,526,1052
4174,2026-07-15,Xalak Ratta,Ahemdabad,lipstick,beauty_product,2,2669,5338
12159,2026-01-01,Megha Aggarwal,Hyderabad,laptop,electric,1,50471,50471
42753,2025-11-30,Samuel Venkataraman,Kolkata,fridge,electric,2,50117,100234
27335,2026-07-12,Raksha Jayaraman,Gandhinahagr,Dish set,home_kichen,3,937,2811
17066,2026-07-02,Ekta Bhavsar,Bangalore,lipstick,beauty_product,4,2489,9956
2247,2025-12-04,Gagan Kulkarni,Rajkot,spoon,home_kichen,1,498,498
20889,2026-09-27,Triya Wagle,Bombay,lipstick,beauty_product,3,2546,7638
41037,2026-02-20,Yash Bora,Bombay,kurti,cloth,3,1900,5700
33591,2026-06-06,Sanaya Sengupta,Bangalore,Dish set,home_kichen,5,728,3640
5068,2026-01-06,Daksh Shukla,Bombay,powder,beauty_product,2,2648,5296
44915,2026-05-15,Robert Doshi,Gandhinahagr,cooler,electric,2,50083,100166
20987,2026-05-31,Shaurya Bumb,Ahemdabad,spoon,home_kichen,5,938,4690
13930,2026-05-11,Amara Gole,Hyderabad,powder,beauty_product,3,2663,7989
18475,2025-12-21,Jeremiah Kant,Gandhinahagr,pent,cloth,1,1878,1878
33529,2025-11-09,Theodore Nazareth,Bombay,Dish set,home_kichen,5,767,3835
42327,2026-07-27,Sathvik Salvi,Bombay,cooler,electric,5,50248,251240
14725,2026-05-27,Yatan Das,Bangalore,lipstick,beauty_product,3,2734,8202
38713,2026-10-26,Ekavir Sehgal,Rajkot,kurti,cloth,3,1474,4422
21128,2025-11-02,Laban Sagar,Bangalore,mobile,electric,5,50460,252300
37917,2026-08-21,Ridhi Issac,Rajkot,short top,cloth,1,1965,1965
38828,2026-03-09,Netra Mukhopadhyay,surendranagar,t shirt,cloth,3,1531,4593
9364,2026-01-10,Veer Shere,Jamnagar,pent,cloth,3,1787,5361
37026,2026-03-22,Isha Prabhu,Hyderabad,Dish set,home_kichen,5,729,3645
18947,2025-12-13,Farhan Ramanathan,junagath,blush,beauty_product,5,2812,14060
6005,2026-01-03,Yochana Sodhi,Gandhinahagr,suit,cloth,5,1844,9220
44709,2026-09-30,Mohini Narula,Ahemdabad,pent,cloth,4,1699,6796
6611,2026-09-29,Januja Mandal,Bangalore,crockery,home_kichen,1,605,605
13494,2026-05-22,Hamsini Krish,surendranagar,shirt,cloth,5,1631,8155
13404,2026-08-12,Janani Raman,surendranagar,spoon,home_kichen,1,569,569
49621,2026-06-05,Nilima Ganesh,junagath,laptop,electric,1,50395,50395
10342,2025-11-03,Damyanti Goswami,Surat,t shirt,cloth,2,1428,2856
35846,2026-04-27,Gaurangi Grover,surendranagar,tablet,electric,4,49929,199716
46635,2025-11-16,Meghana Bhavsar,Bangalore,powder,beauty_product,1,2844,2844
48603,2026-10-09,Isha Batta,Bombay,pent,cloth,5,1507,7535
5257,2026-07-30,Bhavika Guha,Bangalore,washingmachine,electric,4,50113,200452
27840,2025-12-25,Mahika Soni,Surat,TV,electric,3,50424,151272
32245,2025-11-03,Aarav Joshi,Surat,t shirt,cloth,2,1767,3534
11021,2026-06-04,Indrajit Sawhney,surendranagar,Dish set,home_kichen,2,794,1588
50901,2026-03-03,Tarak Kara,Gandhinahagr,foundation,beauty_product,5,2404,12020
14615,2026-03-19,Wridesh Walia,Bombay,bowl,home_kichen,2,894,1788
11386,2025-12-22,Qushi Pall,surendranagar,laptop,electric,3,50327,150981
31770,2025-12-09,Ladli Ramanathan,junagath,fridge,electric,3,50022,150066
24858,2026-07-10,Samaksh Shanker,surendranagar,powder,beauty_product,2,2515,5030
48239,2026-02-08,Gaurangi Wali,Jamnagar,crockery,home_kichen,4,759,3036
4597,2026-07-30,Tanvi Narasimhan,junagath,short top,cloth,2,1635,3270
11467,2026-05-22,Aarna Shenoy,surendranagar,suit,cloth,5,1765,8825
23543,2026-07-28,Banjeet Kakar,Gandhinahagr,fan,electric,4,50433,201732
13920,2026-07-26,Om Anne,Bangalore,spoon,home_kichen,5,759,3795
36598,2026-03-01,Mohini Toor,Rajkot,short top,cloth,2,1681,3362
10868,2026-04-19,Yashasvi Balay,Bangalore,Dish set,home_kichen,5,747,3735
35058,2026-08-08,Vaishnavi Mann,Gandhinahagr,spoon,home_kichen,1,597,597
36428,2026-08-14,Laban Seth,Rajkot,bowl,home_kichen,1,756,756
43729,2026-07-26,Lajita Peri,Jamnagar,shirt,cloth,5,1828,9140
8657,2026-07-20,Omkaar Dugar,Bombay,laptop,electric,4,50025,200100
13000,2026-08-06,Chavvi Pathak,Jamnagar,mobile,electric,5,50030,250150
12781,2026-09-04,Qasim Mandal,Jamnagar,crockery,home_kichen,3,941,2823
7718,2026-07-05,Faris Thaman,Rajkot,t shirt,cloth,5,1680,8400
31128,2025-11-07,Bhavika Bath,Bangalore,bowl,home_kichen,2,523,1046
21651,2025-12-20,Aarnav Bir,Rajkot,lipstick,beauty_product,1,2700,2700
31565,2026-07-06,Janaki Parmer,Rajkot,shirt,cloth,2,1513,3026
49719,2026-03-04,Andrew Shetty,Gandhinahagr,TV,electric,4,50026,200104
12961,2025-11-30,Pranav Minhas,junagath,laptop,electric,2,50166,100332
38434,2026-02-24,Waida Arya,Kolkata,powder,beauty_product,4,2964,11856
13336,2026-10-11,Avi Parmer,surendranagar,spoon,home_kichen,1,621,621
28988,2026-09-19,Rachana Parmer,Hyderabad,suit,cloth,2,1923,3846
28908,2026-06-19,Kashish Ray,Bangalore,mobile,electric,2,49950,99900
10003,2025-11-06,Yashodhara Ram,Rajkot,cooler,electric,1,50352,50352
18348,2026-02-15,Amrita Narasimhan,surendranagar,washingmachine,electric,3,50187,150561
21677,2025-12-28,Sneha Mishra,Rajkot,fridge,electric,3,50349,151047
42846,2026-03-15,Kavya Bawa,Kolkata,crockery,home_kichen,4,419,1676
5758,2025-11-21,Samar Dayal,surendranagar,foundation,beauty_product,3,2915,8745
33255,2025-12-01,Oeshi Jani,Surat,TV,electric,5,49960,249800
36037,2026-08-27,Hredhaan Oza,Jamnagar,spoon,home_kichen,4,953,3812
15145,2026-05-20,Nidhi Bhandari,Kolkata,washingmachine,electric,5,50451,252255
42822,2026-06-26,Baghyawati Khanna,junagath,blush,beauty_product,1,2880,2880
9527,2026-04-30,Vasudha Saraf,Jamnagar,foundation,beauty_product,5,2672,13360
26159,2026-09-24,Nihal Bhattacharyya,Surat,spoon,home_kichen,4,545,2180
19970,2026-02-03,Tanmayi Chand,Surat,washingmachine,electric,3,50345,151035
40164,2025-11-04,Neel Pall,Hyderabad,powder,beauty_product,1,2905,2905
38014,2026-06-26,Manan Keer,Ahemdabad,Dish set,home_kichen,4,508,2032
44720,2026-03-14,Vidhi Basak,Bombay,TV,electric,5,50363,251815
23218,2026-06-17,Geetika Parikh,Gandhinahagr,tube light,electric,2,50028,100056
24491,2025-11-11,Amaira Tailor,surendranagar,bowl,home_kichen,2,608,1216
33914,2026-05-17,Girindra Nadig,Ahemdabad,lipstick,beauty_product,5,2489,12445
35659,2025-11-04,Aahana Murthy,Ahemdabad,powder,beauty_product,4,2474,9896
4338,2025-12-03,Nicholas Chanda,Bombay,Dish set,home_kichen,4,693,2772
48706,2026-02-18,Yash Soni,Surat,Dish set,home_kichen,5,630,3150
50509,2025-12-17,Frederick Khatri,Surat,lipstick,beauty_product,5,2491,12455
40844,2026-07-26,Ganga Pillai,Rajkot,bowl,home_kichen,3,705,2115
6381,2026-09-27,Faqid Lala,Bangalore,crockery,home_kichen,3,512,1536
26909,2025-11-19,Sara Tandon,Kolkata,shirt,cloth,1,1562,1562
15699,2026-07-16,Warjas Sangha,surendranagar,spoon,home_kichen,3,462,1386
27661,2026-10-27,Brinda Raju,Surat,blush,beauty_product,5,2508,12540
4630,2025-11-29,Mohammed Pal,Ahemdabad,TV,electric,4,50384,201536
48172,2026-10-10,Jalsa Madan,Ahemdabad,crockery,home_kichen,5,902,4510
22175,2025-12-17,Pooja Aurora,Rajkot,powder,beauty_product,4,2430,9720
17911,2026-03-03,Sudiksha Karpe,surendranagar,tablet,electric,2,50229,100458
5926,2026-05-15,Jonathan Loke,Hyderabad,lipstick,beauty_product,2,2507,5014
2085,2026-07-31,Ucchal Chandran,Gandhinahagr,laptop,electric,2,50437,100874
6265,2026-05-08,Madhav Bajaj,Bangalore,spoon,home_kichen,3,571,1713
13580,2026-05-16,Dhruv Nair,Hyderabad,powder,beauty_product,4,2910,11640
26095,2025-11-17,Gautam Suresh,surendranagar,tube light,electric,4,49970,199880
39737,2026-04-29,Arin Deshpande,Rajkot,shirt,cloth,3,1762,5286
33589,2026-09-25,Vedant Barman,Rajkot,TV,electric,5,50128,250640
14300,2026-08-12,Banjeet Chaudhary,Bombay,tablet,electric,4,50148,200592
5125,2025-12-01,Daksh Ratti,Rajkot,short top,cloth,4,1455,5820
34913,2026-06-19,Reyansh Ganesh,Kolkata,fan,electric,1,50184,50184
50640,2026-07-23,Garima Mani,Hyderabad,crockery,home_kichen,4,633,2532
38088,2026-09-02,Priya Banik,Rajkot,foundation,beauty_product,2,2522,5044
36363,2026-02-09,Wakeeta Varma,surendranagar,foundation,beauty_product,4,2638,10552
